"OP_ID","SPECIES","SAMPLE","LENGTH","WEIGHT","SEX","MATURITY"
105984,206,180931,135,16,0,1
105984,206,180932,124,12,0,1
105987,206,180933,216,62,2,2
105987,206,180934,170,30,2,2
105990,206,180945,138,14,0,1
105993,206,180954,170,31,2,1
105993,206,180955,127,13,0,1
105993,206,180956,146,18,0,1
105993,206,180957,120,11,0,1
105993,206,180958,138,15,0,1
105993,206,180959,133,14,0,1
105993,206,180960,126,12,0,1
105993,206,180961,128,13,0,1
105993,206,180953,178,35,2,1
105993,206,180947,221,64,2,2
105993,206,180948,220,66,2,2
105993,206,180949,182,39,1,2
105993,206,180950,180,39,2,2
105993,206,180951,170,31,2,2
105993,206,180952,174,35,1,2
105996,206,180968,226,69,2,2
105996,206,180969,223,63,2,2
105996,206,180970,181,35,2,1
105996,206,180971,157,21,2,1
105999,206,180977,223,67,2,1
105999,206,180978,218,61,2,1
105999,206,180980,204,48,2,2
105999,206,180981,225,73,2,2
105999,206,180982,198,46,2,1
105999,206,180983,160,26,1,1
105999,206,180984,139,15,0,1
105999,206,180979,164,27,2,1
105999,206,180972,227,73,2,2
105999,206,180973,215,58,2,2
105999,206,180974,161,27,2,1
105999,206,180975,159,24,2,1
105999,206,180976,156,23,2,1
106002,206,180992,216,56,2,2
106002,206,180993,211,55,2,1
106002,206,180994,177,30,1,2
106005,206,180998,177,38,2,1
106005,206,180999,169,29,2,1
106005,206,181000,162,24,2,1
106008,206,181011,173,30,1,1
106008,206,181012,164,28,2,1
106008,206,181013,165,24,1,1
106008,206,181014,159,25,2,1
106008,206,181015,153,22,2,1
106008,206,181016,138,20,0,1
106008,206,181017,134,16,0,1
106008,206,181001,212,57,2,1
106008,206,181002,214,50,2,2
106008,206,181003,217,59,2,2
106008,206,181004,211,50,1,2
106008,206,181005,164,29,2,1
106008,206,181006,168,27,1,2
106008,206,181007,162,23,2,2
106008,206,181008,171,32,2,1
106008,206,181009,164,24,1,2
106008,206,181010,172,33,2,2
106014,206,181028,166,28,1,1
106014,206,181029,160,24,2,1
106014,206,181030,155,23,2,1
106014,206,181032,132,14,0,1
106014,206,181033,133,15,0,1
106014,206,181034,148,22,2,1
106014,206,181035,143,19,1,1
106014,206,181036,136,17,0,1
106014,206,181037,133,12,0,1
106014,206,181038,125,10,0,1
106014,206,181031,143,19,0,1
106015,206,181041,210,61,1,2
106015,206,181042,217,54,2,2
106015,206,181043,198,46,2,2
106015,206,181044,218,57,2,2
106015,206,181045,214,57,2,2
106015,206,181046,204,50,2,2
106015,206,181047,206,50,1,2
106015,206,181049,196,38,2,1
106015,206,181050,193,45,2,2
106015,206,181051,170,36,2,2
106015,206,181052,196,46,2,2
106015,206,181053,171,31,2,2
106015,206,181054,184,34,2,2
106015,206,181055,200,48,2,2
106015,206,181057,153,24,2,1
106015,206,181058,148,22,2,1
106015,206,181059,146,18,0,1
106015,206,181060,148,18,0,1
106015,206,181061,144,18,0,1
106015,206,181062,155,23,2,1
106015,206,181063,136,15,0,1
106015,206,181064,156,25,1,1
106015,206,181066,161,26,1,1
106015,206,181067,162,29,1,1
106015,206,181068,156,22,1,1
106015,206,181069,152,20,1,1
106015,206,181070,143,17,1,1
106015,206,181071,112,8,0,1
106015,206,181072,138,16,0,1
106015,206,181074,223,58,2,2
106015,206,181075,223,61,2,1
106015,206,181076,237,80,2,2
106015,206,181077,236,77,2,1
106015,206,181078,220,57,2,2
106015,206,181079,175,35,2,1
106015,206,181080,212,58,2,1
106015,206,181081,207,56,2,2
106015,206,181083,207,52,2,2
106015,206,181084,191,46,2,2
106015,206,181085,185,39,2,1
106015,206,181086,126,14,0,1
106015,206,181087,171,30,2,2
106015,206,181088,162,26,1,1
106015,206,181089,157,22,2,1
106015,206,181090,143,19,0,1
106015,206,181092,161,25,1,1
106015,206,181093,137,15,0,1
106015,206,181094,150,21,2,1
106015,206,181095,156,22,2,1
106015,206,181096,162,26,1,1
106015,206,181097,172,29,1,1
106015,206,181098,132,16,1,1
106015,206,181039,167,31,1,2
106015,206,181048,198,43,2,2
106015,206,181056,134,12,0,1
106015,206,181065,161,24,1,1
106015,206,181073,211,62,2,1
106015,206,181082,217,61,1,2
106015,206,181091,146,23,2,1
106015,206,181099,156,21,1,1
106015,206,181040,161,24,1,1
106016,206,181111,125,11,0,1
106016,206,181112,131,14,0,1
106024,206,181118,210,55,2,2
106025,206,181125,208,55,2,2
106025,206,181126,188,39,1,2
106025,206,181127,181,39,2,1
106025,206,181128,198,50,0,9
106025,206,181129,126,12,0,1
106025,206,181130,235,88,2,2
106025,206,181124,127,13,0,1
106025,206,181131,128,13,0,1
106025,206,181132,120,12,0,1
106025,206,181133,176,33,2,2
106025,206,181134,208,33,0,9
106025,206,181136,211,63,2,2
106025,206,181137,176,31,2,2
106025,206,181138,170,31,1,2
106025,206,181139,180,38,2,2
106025,206,181140,234,73,1,2
106025,206,181141,205,53,2,2
106025,206,181142,225,70,2,1
106025,206,181144,226,79,0,9
106025,206,181145,244,85,2,2
106025,206,181146,123,12,0,1
106025,206,181147,112,8,0,1
106025,206,181148,172,38,2,1
106025,206,181149,172,33,2,1
106025,206,181150,199,43,2,2
106025,206,181151,120,11,0,1
106025,206,181153,205,56,2,2
106025,206,181154,216,61,2,2
106025,206,181155,192,45,2,2
106025,206,181135,223,69,2,2
106025,206,181143,192,44,2,2
106025,206,181152,207,52,2,1
106026,206,181167,185,45,2,2
106026,206,181168,122,12,0,1
106038,206,181183,155,26,2,1
106038,206,181184,158,29,2,1
106043,206,181188,242,83,2,2
106043,206,181189,150,23,1,1
106043,206,181190,150,23,2,1
106050,206,181192,179,41,2,1
106050,206,181193,162,30,1,1
106050,206,181194,163,29,1,1
106050,206,181195,163,29,1,2
106050,206,181196,188,40,2,1
106050,206,181197,157,24,2,2
106050,206,181198,125,11,0,1
106050,206,181200,176,36,2,1
106050,206,181201,168,32,1,2
106050,206,181202,177,36,1,2
106050,206,181203,201,56,2,2
106050,206,181204,149,21,1,1
106050,206,181205,222,73,2,1
106050,206,181206,220,68,1,2
106050,206,181207,186,37,2,2
106050,206,181209,178,39,2,1
106050,206,181199,204,48,2,2
106050,206,181208,197,44,2,1
106051,206,181223,144,22,0,1
106051,206,181224,173,35,2,1
106051,206,181225,171,30,1,1
106051,206,181227,163,29,1,2
106051,206,181228,186,37,2,1
106051,206,181229,165,28,1,2
106051,206,181230,182,39,2,1
106051,206,181231,216,68,2,2
106051,206,181232,169,30,1,1
106051,206,181233,197,46,1,2
106051,206,181234,179,39,2,1
106051,206,181236,165,26,1,1
106051,206,181237,186,36,2,2
106051,206,181238,205,47,2,1
106051,206,181239,214,61,2,2
106051,206,181240,220,76,2,2
106051,206,181241,221,70,2,2
106051,206,181242,222,75,2,2
106051,206,181226,220,57,2,2
106051,206,181235,161,27,1,1
106062,206,181258,221,71,2,2
106062,206,181259,140,16,2,1
106063,206,181260,140,17,2,1
106064,206,181311,159,23,1,1
106064,206,181312,145,18,1,1
106064,206,181313,173,31,2,1
106064,206,181314,142,17,1,2
106064,206,181315,226,64,2,2
106064,206,181294,196,46,2,2
106064,206,181293,136,18,2,1
106064,206,181295,199,48,2,1
106064,206,181296,142,17,2,1
106064,206,181297,209,53,2,2
106064,206,181298,145,20,2,1
106064,206,181299,174,31,2,1
106064,206,181300,204,65,2,2
106064,206,181301,129,13,0,1
106064,206,181302,138,16,0,1
106064,206,181303,134,15,2,1
106064,206,181304,140,18,0,1
106064,206,181305,149,23,2,1
106064,206,181306,145,18,1,1
106064,206,181307,151,22,1,1
106064,206,181308,155,24,1,1
106064,206,181309,160,26,2,1
106064,206,181310,172,30,1,2
106065,206,181316,146,20,2,1
106065,206,181317,150,22,2,1
106065,206,181318,152,22,1,1
106065,206,181319,170,27,1,2
106065,206,181320,146,21,2,1
106065,206,181321,173,35,2,1
106065,206,181322,170,29,1,2
106065,206,181323,215,59,1,2
106065,206,181324,236,77,2,2
106066,206,181338,125,12,1,1
106066,206,181339,128,11,2,1
106066,206,181340,183,38,2,2
106066,206,181341,200,51,2,2
106066,206,181342,200,50,2,2
106066,206,181343,121,12,0,1
106066,206,181344,128,11,0,1
106066,206,181345,139,16,2,1
106066,206,181346,139,17,2,1
106066,206,181347,191,38,1,1
106066,206,181348,198,46,2,2
106066,206,181349,220,63,2,2
106066,206,181350,204,51,1,2
106066,206,181351,199,50,2,1
106066,206,181352,185,34,2,2
106066,206,181353,205,56,2,2
106066,206,181354,190,42,2,2
106066,206,181355,225,64,2,2
106066,206,181356,197,45,2,2
106066,206,181357,180,39,2,2
106066,206,181358,193,48,2,2
106066,206,181359,148,17,1,1
106066,206,181360,140,17,2,1
106066,206,181361,141,19,1,1
106066,206,181362,143,19,1,1
106066,206,181363,147,21,1,2
106066,206,181364,127,14,2,1
106066,206,181365,205,54,2,1
106066,206,181366,187,46,2,1
106066,206,181367,139,16,1,1
106066,206,181368,147,24,2,1
106066,206,181369,205,55,1,2
106066,206,181370,181,33,1,2
106066,206,181371,154,21,2,1
106066,206,181372,157,25,1,2
106066,206,181373,156,27,2,1
106066,206,181374,151,21,2,1
106066,206,181375,147,19,1,1
106066,206,181376,141,18,0,1
106066,206,181377,128,14,0,1
106066,206,181378,178,32,2,1
106066,206,181379,175,37,2,1
106066,206,181380,203,53,2,2
106066,206,181381,197,51,2,2
106066,206,181382,217,56,2,2
106066,206,181383,131,14,0,1
106066,206,181384,202,46,2,1
106066,206,181385,135,17,2,1
106066,206,181386,205,55,2,2
106066,206,181387,132,16,0,1
106066,206,181388,125,12,0,1
106066,206,181389,197,46,2,2
106066,206,181390,183,35,2,2
106066,206,181391,202,54,2,2
106066,206,181392,137,46,2,1
106066,206,181393,181,46,2,1
106066,206,181394,186,22,2,2
106066,206,181395,125,11,0,1
106066,206,181396,129,14,0,1
106066,206,181397,191,38,2,1
106067,206,181400,185,39,2,1
106067,206,181401,220,60,2,2
106067,206,181402,187,39,2,1
106067,206,181403,224,70,2,2
106264,206,181411,194,47,2,2
106264,206,181410,192,40,2,2
106264,206,181408,216,74,2,2
106264,206,181409,233,82,2,2
106265,206,181425,227,73,2,2
106265,206,181426,197,54,2,2
106265,206,181427,154,25,1,1
106265,206,181428,141,17,1,1
106267,206,181438,144,19,1,1
106267,206,181437,242,106,2,2
106269,206,181454,216,65,2,2
106269,206,181453,192,39,2,2
106269,206,181456,145,20,2,1
106269,206,181457,114,7,2,1
106269,206,181455,138,15,0,1
106270,206,181468,125,11,0,1
106270,206,181469,126,12,1,1
106270,206,181467,157,23,2,1
106270,206,181466,140,15,1,1
106270,206,181465,149,24,1,2
106270,206,181464,154,22,1,2
106270,206,181463,162,26,2,2
106270,206,181462,247,102,2,2
106270,206,181461,197,42,2,2
106272,206,181479,216,67,2,2
106272,206,181480,160,22,1,2
106272,206,181481,143,19,1,1
106272,206,181482,152,22,1,1
106272,206,181483,152,22,1,2
106272,206,181490,147,20,2,1
106272,206,181484,194,45,2,1
106272,206,181492,119,10,1,1
106272,206,181485,149,22,2,2
106272,206,181486,155,23,2,1
106272,206,181487,150,22,2,1
106272,206,181488,173,36,1,2
106272,206,181489,172,30,2,2
106272,206,181491,126,11,1,1
106273,206,181527,124,10,0,1
106273,206,181526,146,20,2,1
106273,206,181525,157,23,2,1
106273,206,181515,154,23,2,1
106273,206,181523,165,27,2,2
106273,206,181524,182,31,2,2
106273,206,181516,204,51,2,2
106273,206,181517,154,22,2,1
106273,206,181518,204,46,2,2
106273,206,181519,153,24,2,1
106273,206,181520,227,72,2,2
106273,206,181521,171,30,2,2
106273,206,181522,168,29,1,1
106274,206,181537,137,14,0,1
106274,206,181538,230,72,2,2
106274,206,181539,155,25,1,2
106274,206,181540,204,59,2,2
106274,206,181541,212,61,2,2
106274,206,181542,210,55,2,2
106274,206,181543,151,21,2,1
110514,206,190131,218,64,,
110567,206,190387,212,50,,
110567,206,190388,220,61,,
110567,206,190389,198,46,,
110567,206,190533,168,32,2,1
110567,206,190529,172,34,2,2
110567,206,190530,185,36,2,2
110567,206,190531,172,34,2,2
110567,206,190532,156,22,1,1
110567,206,190386,215,59,,
110567,206,190528,165,27,1,1
110668,206,191013,177,39,2,2
110689,206,191087,217,61,2,2
111018,206,191231,190,47,,
111019,206,191245,162,23,1,1
111019,206,191246,169,33,1,1
111019,206,191247,157,27,2,2
111019,206,191248,232,79,2,2
111019,206,191250,170,33,1,2
111019,206,191251,190,41,2,2
111019,206,191252,172,38,2,2
111019,206,191253,165,29,1,1
111019,206,191254,163,29,2,1
111019,206,191255,169,33,2,2
111019,206,191257,174,33,2,2
111019,206,191249,154,23,2,2
111019,206,191256,160,29,1,1
111019,206,191232,211,68,,
111019,206,191233,217,63,,
111019,206,191234,226,83,,
111019,206,191235,147,21,2,1
111019,206,191236,161,210,1,1
111019,206,191237,174,29,1,1
111019,206,191238,173,33,2,1
111019,206,191239,167,28,2,1
111019,206,191240,165,31,2,1
111019,206,191241,187,48,2,2
111019,206,191242,181,39,2,1
111019,206,191243,162,28,2,1
111019,206,191244,176,36,2,1
111020,206,191291,143,19,2,2
111020,206,191292,215,56,2,2
111020,206,191293,232,72,2,2
111020,206,191295,148,21,2,1
111020,206,191296,217,58,2,2
111020,206,191297,216,64,2,2
111020,206,191298,215,59,2,2
111020,206,191299,195,48,2,2
111020,206,191300,201,49,2,2
111020,206,191302,195,51,2,2
111020,206,191303,186,42,2,2
111020,206,191304,149,20,1,1
111020,206,191305,191,38,2,2
111020,206,191306,183,45,2,2
111020,206,191307,220,61,2,2
111020,206,191309,185,41,2,2
111020,206,191310,197,50,2,2
111020,206,191311,180,41,1,2
111020,206,191312,186,38,2,2
111020,206,191313,194,49,2,2
111020,206,191314,212,66,1,2
111020,206,191315,218,62,2,2
111020,206,191316,143,19,1,2
111020,206,191318,182,40,2,2
111020,206,191319,139,18,2,1
111020,206,191320,188,39,2,2
111020,206,191321,327,61,2,2
111020,206,191322,190,43,2,2
111020,206,191323,138,16,2,1
111020,206,191324,155,21,2,1
111020,206,191326,208,57,1,2
111020,206,191327,150,22,2,1
111020,206,191328,156,25,1,2
111020,206,191329,205,50,2,2
111020,206,191331,151,21,2,1
111020,206,191332,203,56,2,2
111020,206,191333,156,28,1,1
111020,206,191335,170,28,1,2
111020,206,191336,191,44,2,2
111020,206,191337,217,61,2,2
111020,206,191338,172,33,1,2
111020,206,191339,225,76,2,2
111020,206,191340,170,32,2,2
111020,206,191341,190,36,2,2
111020,206,191342,225,65,2,2
111020,206,191344,210,50,2,2
111020,206,191273,152,21,1,1
111020,206,191282,237,91,2,2
111020,206,191288,200,52,2,2
111020,206,191294,143,15,2,1
111020,206,191301,181,38,2,2
111020,206,191308,221,57,2,2
111020,206,191317,142,18,2,1
111020,206,191325,155,27,1,2
111020,206,191334,152,24,2,1
111020,206,191343,205,56,2,2
111020,206,191330,226,74,2,2
111020,206,191267,68,2,,
111020,206,191268,255,122,,
111020,206,191269,176,31,2,1
111020,206,191270,172,36,2,2
111020,206,191271,148,22,2,1
111020,206,191272,206,59,2,2
111020,206,191274,199,52,2,2
111020,206,191281,236,82,2,2
111020,206,191283,223,60,2,2
111020,206,191284,218,60,2,2
111020,206,191285,205,54,2,2
111020,206,191286,203,50,2,2
111020,206,191287,211,52,2,2
111020,206,191289,141,21,1,1
111020,206,191290,149,21,2,1
111021,206,191275,225,80,,
111021,206,191276,216,63,,
111021,206,191277,213,62,,
111021,206,191278,242,81,,
111021,206,191348,127,13,2,2
111021,206,191350,231,84,2,2
111021,206,191351,226,71,2,2
111021,206,191352,223,62,2,2
111021,206,191353,232,83,1,2
111021,206,191354,227,65,2,2
111021,206,191249,238,102,2,2
111021,206,191355,206,55,2,2
111033,206,191279,225,65,,
111033,206,191280,224,64,,
111034,206,191386,130,14,0,1
111034,206,191387,234,86,2,2
111034,206,191385,230,61,2,1
111035,206,191399,269,119,2,2
111036,206,191415,199,47,2,2
111036,206,191414,187,38,2,2
111036,206,191416,164,25,0,1
111036,206,191417,165,30,1,1
111036,206,191418,173,27,1,1
111036,206,191419,145,16,0,1
111036,206,191420,162,28,2,1
111050,206,191430,170,32,2,1
111050,206,191431,175,31,0,1
111050,206,191432,149,20,1,1
111051,206,191424,203,51,,
111051,206,191442,172,36,2,2
111051,206,191426,224,72,,
111051,206,191427,228,75,,
111051,206,191433,180,39,1,2
111051,206,191434,161,22,1,1
111051,206,191435,167,27,1,2
111051,206,191437,172,31,2,2
111051,206,191445,188,37,1,2
111051,206,191454,166,31,2,2
111051,206,191438,158,23,1,2
111051,206,191439,158,24,2,1
111051,206,191440,162,29,1,2
111051,206,191441,196,46,2,2
111051,206,191443,189,39,2,2
111051,206,191444,187,41,2,2
111051,206,191446,196,41,2,2
111051,206,191447,196,50,2,2
111051,206,191448,204,46,2,2
111051,206,191449,207,53,2,2
111051,206,191450,186,39,2,2
111051,206,191451,201,40,1,2
111051,206,191452,177,32,2,2
111051,206,191453,166,32,1,2
111051,206,191455,139,14,0,1
111051,206,191456,142,20,2,1
111051,206,191425,212,60,,
111051,206,191436,160,26,2,1
111056,206,191457,162,24,0,1
111065,206,191463,211,64,,
111065,206,191464,227,64,,
111065,206,191465,231,63,,
111065,206,191466,207,55,,
111065,206,191467,217,66,,
111065,206,191468,267,105,,
111065,206,191487,179,43,2,2
111065,206,191488,183,40,1,2
111065,206,191489,193,54,2,2
111065,206,191490,163,36,2,2
111065,206,191491,156,25,2,1
111065,206,191492,154,24,2,2
111065,206,191493,165,29,1,2
111065,206,191494,182,39,2,2
111065,206,191495,156,26,1,2
111065,206,191496,166,32,1,2
111065,206,191497,169,30,2,1
111065,206,191498,168,31,1,2
111065,206,191499,160,28,1,1
111065,206,191501,160,27,1,1
111065,206,191502,158,26,1,1
111065,206,191503,139,14,0,1
111065,206,191504,136,17,2,1
111065,206,191505,198,40,2,2
111065,206,191506,170,33,1,2
111065,206,191507,168,31,2,2
111065,206,191508,175,35,2,2
111065,206,191462,207,44,,
111065,206,191500,168,27,2,1
111066,206,191470,202,56,,
111066,206,191471,231,72,,
111066,206,191472,226,62,,
111066,206,191473,222,61,,
111066,206,191474,225,80,,
111066,206,191475,227,69,,
111066,206,191476,253,87,,
111066,206,191523,173,35,1,2
111066,206,191524,177,32,1,2
111066,206,191525,133,13,1,1
111066,206,191526,174,31,1,2
111066,206,191528,208,54,2,2
111066,206,191529,175,36,1,2
111066,206,191530,177,33,2,2
111066,206,191531,185,39,2,2
111066,206,191532,171,32,2,2
111066,206,191533,214,59,2,2
111066,206,191534,140,19,2,1
111066,206,191536,192,40,2,2
111066,206,191537,220,52,2,2
111066,206,191538,149,22,2,2
111066,206,191539,219,54,2,2
111066,206,191540,211,52,2,2
111066,206,191541,201,48,2,2
111066,206,191543,207,51,2,2
111066,206,191544,146,21,1,2
111066,206,191545,155,18,1,1
111066,206,191546,197,47,1,2
111066,206,191547,203,45,2,2
111066,206,191548,155,27,2,2
111066,206,191549,182,37,2,2
111066,206,191551,155,21,1,1
111066,206,191552,186,41,2,2
111066,206,191553,192,38,2,2
111066,206,191554,158,24,1,1
111066,206,191555,135,14,1,1
111066,206,191556,147,18,2,1
111066,206,191557,181,41,2,1
111066,206,191558,187,38,2,2
111066,206,191560,153,21,2,1
111066,206,191561,192,45,2,2
111066,206,191562,149,20,2,1
111066,206,191563,184,40,1,2
111066,206,191564,170,33,2,1
111066,206,191565,201,51,2,2
111066,206,191469,202,50,,
111066,206,191527,177,36,2,2
111066,206,191535,137,19,,
111066,206,191542,185,39,2,2
111066,206,191550,158,25,1,1
111066,206,191559,143,18,1,1
111067,206,191566,236,68,2,2
111067,206,191567,143,19,0,1
111067,206,191569,149,23,2,1
111067,206,191570,145,19,2,1
111067,206,191571,203,51,2,2
111067,206,191572,199,41,2,2
111067,206,191573,198,46,1,2
111067,206,191574,191,40,2,2
111067,206,191568,133,17,2,1
111070,206,191583,226,67,2,2
111070,206,191584,147,21,0,1
111073,206,191586,224,64,2,2
111073,206,191585,233,68,2,2
111073,206,191587,135,14,1,1
111073,206,191588,144,19,2,1
111076,206,191593,139,16,2,1
111081,206,191596,215,65,2,2
111081,206,191595,205,67,2,2
111081,206,191594,249,95,2,2
111081,206,191600,210,64,1,2
111081,206,191597,214,65,2,2
111081,206,191601,212,56,2,2
111081,206,191603,200,43,2,2
111081,206,191602,206,44,2,2
111081,206,191599,210,52,2,2
111081,206,191598,214,52,2,2
111085,206,191628,182,39,2,2
111085,206,191633,214,73,1,2
111085,206,191632,196,51,2,2
111085,206,191630,189,46,2,2
111085,206,191629,175,39,2,2
111085,206,191627,171,34,2,2
111085,206,191631,191,43,2,2
111091,206,191673,168,31,2,2
111091,206,191676,164,31,1,1
111091,206,191677,183,43,2,2
111091,206,191678,200,65,1,2
111091,206,191679,158,25,2,1
111091,206,191680,192,45,1,2
111091,206,191681,178,34,1,2
111091,206,191682,188,44,2,2
111091,206,191684,179,42,1,2
111091,206,191685,193,53,2,2
111091,206,191686,176,33,2,2
111091,206,191687,170,33,2,2
111091,206,191688,135,18,2,1
111091,206,191689,135,15,0,1
111091,206,191691,133,16,2,1
111091,206,191693,138,17,2,1
111091,206,191694,129,15,0,1
111091,206,191695,130,15,1,1
111091,206,191696,134,15,1,1
111091,206,191697,145,20,1,1
111091,206,191698,147,22,1,1
111091,206,191699,147,23,1,1
111091,206,191700,146,23,2,1
111091,206,191702,209,62,2,2
111091,206,191703,228,69,2,2
111091,206,191704,203,50,2,2
111091,206,191706,149,25,1,1
111091,206,191707,151,22,1,1
111091,206,191708,151,25,1,1
111091,206,191709,211,60,2,2
111091,206,191711,191,42,2,2
111091,206,191712,158,28,1,1
111091,206,191713,150,24,2,1
111091,206,191714,193,48,2,2
111091,206,191715,148,21,1,1
111091,206,191716,163,30,2,1
111091,206,191717,161,28,2,2
111091,206,191718,155,25,2,1
111091,206,191719,169,35,1,2
111091,206,191720,208,62,2,2
111091,206,191721,160,25,1,1
111091,206,191618,235,103,,
111091,206,191649,200,53,2,2
111091,206,191657,168,37,2,2
111091,206,191666,154,26,1,1
111091,206,191675,205,51,2,2
111091,206,191683,162,29,2,2
111091,206,191692,135,18,1,1
111091,206,191701,138,17,1,1
111091,206,191710,156,24,1,1
111091,206,191660,182,42,1,2
111091,206,191674,186,47,2,2
111091,206,191690,133,16,1,1
111091,206,191705,148,22,1,1
111091,206,191616,209,61,,
111091,206,191617,217,66,,
111091,206,191619,233,90,,
111091,206,191620,235,87,,
111091,206,191648,184,44,2,2
111091,206,191650,190,48,1,2
111091,206,191651,176,34,2,2
111091,206,191652,185,38,2,2
111091,206,191653,170,30,2,1
111091,206,191654,178,39,2,2
111091,206,191655,165,31,2,2
111091,206,191656,191,44,1,2
111091,206,191658,185,38,2,2
111091,206,191659,207,58,2,2
111091,206,191661,175,34,1,2
111091,206,191662,177,38,2,2
111091,206,191663,186,46,1,2
111091,206,191664,220,66,2,2
111091,206,191665,158,29,2,2
111091,206,191667,153,26,1,1
111091,206,191668,192,48,1,2
111091,206,191669,142,20,2,1
111091,206,191670,199,53,2,2
111091,206,191671,168,30,1,2
111091,206,191672,205,52,2,2
111092,206,191621,209,58,,
111092,206,191622,215,61,,
111092,206,191723,200,50,2,2
111092,206,191624,260,112,,
111092,206,191722,207,60,2,2
111092,206,191623,235,82,,
111101,206,191626,233,81,,
111101,206,191742,135,14,0,1
111101,206,191625,220,73,,
111101,206,191744,147,25,2,1
111101,206,191743,143,18,1,1
111115,206,191813,228,85,,
111115,206,91814,231,71,,
111115,206,191826,211,54,2,2
111115,206,191827,215,56,2,2
111115,206,191828,213,60,2,2
111115,206,191811,215,55,,
111115,206,191812,220,70,,
111116,206,191861,190,46,2,2
111116,206,191860,149,24,2,2
111116,206,191863,158,25,2,2
111116,206,191864,207,50,2,2
111116,206,191865,158,24,1,2
111116,206,191866,157,26,2,1
111116,206,191867,187,45,2,2
111116,206,191868,155,24,1,1
111116,206,191869,148,23,2,1
111116,206,191870,142,21,2,2
111116,206,191871,223,62,2,2
111116,206,191872,172,32,1,2
111116,206,191873,143,19,2,1
111116,206,191874,155,22,2,1
111116,206,191875,206,53,2,2
111116,206,191876,159,26,2,2
111116,206,191877,155,23,1,2
111116,206,191878,175,35,2,2
111116,206,191879,174,36,2,2
111116,206,191880,151,20,1,1
111116,206,191881,165,30,2,2
111116,206,191882,164,31,1,1
111116,206,191862,193,37,2,2
111116,206,191859,181,35,1,2
111116,206,191858,211,59,1,2
111116,206,191857,182,38,1,2
111116,206,191856,180,42,2,2
111116,206,191855,193,39,1,2
111116,206,191854,195,39,2,2
111116,206,191853,219,55,2,2
111116,206,191852,136,15,2,1
111116,206,191851,145,21,1,1
111116,206,191850,127,13,0,1
111116,206,191819,225,78,,
111116,206,191818,224,74,,
111116,206,191817,109,62,,
111116,206,191816,212,67,,
111116,206,191815,235,75,,
111123,206,191886,216,59,2,2
111123,206,191821,214,64,,
111123,206,191822,223,74,,
111123,206,191892,217,66,2,2
111123,206,191891,196,49,2,2
111123,206,191890,234,91,2,2
111123,206,191889,216,56,2,2
111123,206,191888,199,46,2,2
111123,206,191887,207,48,1,2
111123,206,191820,210,51,,
111123,206,191885,149,19,2,1
111123,206,191884,145,21,1,1
111123,206,191883,138,16,2,1
111123,206,191825,230,69,,
111123,206,191824,227,68,,
111123,206,191823,223,71,,
111124,206,191900,212,63,2,2
111124,206,191899,209,54,2,2
111124,206,191898,204,58,2,2
111838,206,,191,,2,12
111838,206,,193,,1,12
111853,206,,152,28,2,12
111854,206,,211,57,2,12
111854,206,,229,86,2,12
111854,206,,175,40,2,12
112021,206,,234,,0,0
112021,206,,218,,0,0
114654,206,200473,189,51.5,1,2
114654,206,200513,194,49.9,2,2
114656,206,200451,204,60.6,1,2
114656,206,200459,216,78.1,2,2
114661,206,200298,195,46,2,2
114661,206,200299,197,43,1,1
114661,206,200300,242,83,2,2
114661,206,200301,202,53,1,2
114661,206,200302,243,94,2,2
114661,206,200303,221,67,1,2
114661,206,200304,241,86,2,2
114661,206,200305,175,37,2,2
114661,206,200306,187,42,2,2
114661,206,200307,188,45,1,1
114661,206,200308,191,40,1,1
114661,206,200309,216,55,2,2
114661,206,200527,179,33.1,1,2
114661,206,200528,189,51.8,2,2
114661,206,200529,206,53.5,2,2
114661,206,200530,253,132.3,2,2
114661,206,200531,226,84.4,2,2
114661,206,200567,216,70.9,2,2
114661,206,200586,187,39.4,1,2
114661,206,200290,238,51,2,2
114661,206,200291,192,47,2,2
114661,206,200292,257,125,2,2
114661,206,200293,230,79,2,2
114661,206,200294,240,92,2,2
114661,206,200295,191,45,2,2
114661,206,200296,218,66,2,2
114661,206,200297,216,59,2,2
114662,206,200594,236,97.8,2,2
114662,206,200595,166,33.9,2,2
114662,206,200369,100,7,0,1
114662,206,200371,199,52,2,2
114662,206,200372,166,36,2,1
114662,206,200373,182,50,2,2
114662,206,200374,190,47,2,2
114662,206,200375,196,44,2,2
114663,206,200571,232,86.7,2,2
114663,206,200572,184,48.1,1,2
114663,206,200370,104,7,0,1
114663,206,200378,172,36,2,1
114663,206,200379,200,56,2,2
114663,206,200380,238,83,2,2
114663,206,200381,222,76,2,2
114663,206,200382,225,83,2,2
114663,206,200383,215,58,2,2
114663,206,200384,192,47,1,2
114663,206,200385,181,45,2,2
114663,206,200386,187,45,1,2
114663,206,200387,191,44,2,2
114663,206,200388,197,64,2,2
114668,206,200573,253,117.8,2,2
114668,206,200574,190,55,2,2
114668,206,200575,163,33.6,1,2
114668,206,200396,238,80,2,2
114668,206,200397,236,83,2,2
114668,206,200398,223,80,2,2
114668,206,200399,218,69,2,2
114668,206,200400,181,43,2,2
114668,206,200401,170,33,2,1
114669,206,200389,86,4,0,1
114670,206,200425,213,62,2,2
114670,206,200426,205,50,2,2
114670,206,200427,186,46,1,2
